greenPpg,irPpg,wristTimeMSec
81011.58,920720.7,33194.5
81034.61,920650.3,33194.54
81020.02,920652.9,33194.58
81045.25,920629.44,33194.62
81071.414,920735.6,33194.66
81089.31,921027.75,33194.7
81114.89,921236.0,33194.74
81156.26,921512.6,33194.78
81182.64,921567.2,33194.82
81222.305,921711.7,33194.86
81248.44,921778.75,33194.9
81246.79,921792.75,33194.94
81174.57,921976.8,33194.98
81120.836,922279.4,33195.02
81098.06,922481.94,33195.06
81072.32,922395.1,33195.1
81078.39,922456.75,33195.14
81079.36,922504.1,33195.18
81071.4,922338.56,33195.22
81071.875,922112.4,33195.258
81077.805,922071.94,33195.3
81086.11,922036.2,33195.34
81097.06,921767.1,33195.38
81089.07,921474.8,33195.418
81118.086,921261.56,33195.46
81128.13,921093.44,33195.5
81155.56,920709.9,33195.54
81173.055,920467.8,33195.58
81194.56,920246.6,33195.62
81221.37,920140.0,33195.66
81243.695,920129.75,33195.7
81267.93,920097.44,33195.74
81240.62,919917.8,33195.78
81192.18,919918.9,33195.82
81136.19,919775.6,33195.86
81099.46,919360.8,33195.9
81075.53,918909.75,33195.94
81089.72,918573.6,33195.98
81071.63,918316.9,33196.02
81080.24,918125.5,33196.06
81067.12,917878.2,33196.1
81037.91,917686.2,33196.14
81074.734,917351.06,33196.18
81082.945,917738.9,33196.22
81071.95,918792.5,33196.258
81140.37,919031.6,33196.3
81103.02,917164.56,33196.34
81130.44,917726.06,33196.38
81143.63,918431.0,33196.418
81164.94,918359.6,33196.46
81137.766,918769.5,33196.5
81130.625,919255.7,33196.54
81069.445,919501.25,33196.58
81020.88,919139.1,33196.62
80996.375,918790.8,33196.66
80981.12,918664.0,33196.7
80977.83,918631.25,33196.74
80980.18,918671.0,33196.78
80943.39,918658.1,33196.82
80933.586,918703.1,33196.86
80949.445,918404.06,33196.9
80954.94,918137.5,33196.94
80960.06,918077.75,33196.98
80976.984,918198.0,33197.02
81004.18,918221.7,33197.06
81013.19,918072.8,33197.1
81021.5,918112.8,33197.14
81022.45,918253.9,33197.18
81035.24,918346.44,33197.22
80968.96,918275.56,33197.258
80895.516,918412.75,33197.3
80840.5,918452.44,33197.34
80777.49,918103.44,33197.38
80724.555,917984.06,33197.418
80696.32,917762.4,33197.46
80721.6,917907.75,33197.5
80683.234,918003.2,33197.54
80648.586,918101.5,33197.58
80659.04,918266.06,33197.62
80642.75,918354.75,33197.66
80635.07,918273.06,33197.7
80597.66,918322.25,33197.74
80602.766,918723.4,33197.78
80645.42,919021.3,33197.82
80677.68,919387.9,33197.86
80695.125,919637.8,33197.9
80707.555,919989.25,33197.94
80745.99,920491.0,33197.98
80742.8,920836.9,33198.02
80676.75,921128.25,33198.06
80581.8,921386.44,33198.1
80483.56,921553.94,33198.14
80411.63,921693.1,33198.18
80348.984,921753.7,33198.22
80298.89,921777.4,33198.258
80267.08,921857.44,33198.3
80257.31,921892.4,33198.34
80219.24,921894.9,33198.38
80188.82,921936.8,33198.418
80173.625,921919.44,33198.46
80129.51,921792.2,33198.5
80142.33,921725.0,33198.54
80136.78,921721.6,33198.58
80154.26,921854.94,33198.62
80153.93,922017.44,33198.66
80159.81,922036.7,33198.7
80203.6,922022.5,33198.74
80198.38,922003.25,33198.78
80210.2,921898.9,33198.82
80200.234,921826.7,33198.86
80108.69,921610.9,33198.9
79990.42,921412.7,33198.94
79899.97,921317.4,33198.98
79803.195,921047.5,33199.02
79725.63,920189.1,33199.06
79697.52,919714.44,33199.1
79672.63,919813.06,33199.14
79630.945,920080.7,33199.18
79608.625,920093.8,33199.22
79603.414,919864.9,33199.258
79565.375,919727.8,33199.3
79546.055,919351.0,33199.34
79527.19,919132.75,33199.38
79538.266,918322.7,33199.418
79551.39,918322.2,33199.46
79539.516,918458.7,33199.5
79557.57,918382.1,33199.54
79576.07,918212.0,33199.58
79596.26,918084.56,33199.62
79619.86,917581.75,33199.66
79614.85,917787.6,33199.7
79562.31,917839.9,33199.74
79491.66,918313.1,33199.78
79387.25,918317.9,33199.82
79301.266,918237.8,33199.86
79268.89,918343.8,33199.9
79254.92,918040.1,33199.94
79233.09,917461.06,33199.98
79173.46,916853.4,33200.02
79175.04,916987.25,33200.06
79149.305,917152.2,33200.1
79118.19,917305.9,33200.14
79134.234,917007.2,33200.18
79119.26,916493.94,33200.22
79102.64,915815.56,33200.258
79111.086,916048.0,33200.3
79157.266,916252.44,33200.34
79183.766,915786.06,33200.38
79211.57,916277.7,33200.418
79236.89,917190.4,33200.46
79282.22,917262.8,33200.5
79234.99,917322.25,33200.54
79111.195,916932.94,33200.58
79009.01,916820.25,33200.62
78952.95,916735.06,33200.66
78885.555,916278.94,33200.7
78866.32,916235.7,33200.74
78860.92,916171.6,33200.78
78814.07,916267.94,33200.82
78812.945,916316.06,33200.86
78779.64,916234.3,33200.9
78800.11,916600.94,33200.94
78794.89,917032.8,33200.98
78804.76,917179.1,33201.02
78826.016,917125.94,33201.06
78871.67,917232.44,33201.1
78880.484,917287.4,33201.14
78914.13,917473.4,33201.18
78941.76,917746.44,33201.22
78987.94,917846.06,33201.258
78996.94,917794.6,33201.3
78976.195,917851.5,33201.34
78863.766,917951.6,33201.38
78766.25,917963.06,33201.418
78680.93,917910.0,33201.46
78595.01,917405.75,33201.5
78553.24,916779.56,33201.54
78516.01,916644.06,33201.58
78503.766,916814.94,33201.62
78492.875,916827.2,33201.66
78475.86,917039.6,33201.7
78441.37,917024.3,33201.74
78417.26,916787.0,33201.78
78453.55,916856.94,33201.82
78454.17,916749.06,33201.86
78471.75,916554.75,33201.9
78488.5,916451.06,33201.94
78517.75,916526.25,33201.98
78558.55,916593.8,33202.02
78567.94,916582.0,33202.06
78631.75,916743.44,33202.098
78652.055,916819.3,33202.14
78622.555,916754.2,33202.18
78531.67,916834.1,33202.22
78383.445,916839.2,33202.258
78272.45,916684.06,33202.3
78187.57,916303.44,33202.34
78154.62,916182.7,33202.38
78117.81,916134.1,33202.418
78079.95,916101.4,33202.46
78074.69,916132.4,33202.5
78046.31,916199.44,33202.54
78035.33,916218.56,33202.58
78030.5,916195.75,33202.62
78058.36,916064.8,33202.66
78042.95,915883.8,33202.7
78071.89,915881.5,33202.74
78121.24,915726.8,33202.78
78145.88,915569.75,33202.82
78168.445,915213.6,33202.86
78218.67,915076.3,33202.9
78262.37,914988.2,33202.94
78266.695,914967.75,33202.98
78205.195,914891.6,33203.02
78089.88,914650.25,33203.06
77971.945,914363.75,33203.098
77890.18,913803.4,33203.14
77843.32,913229.5,33203.18
77813.016,912895.9,33203.22
77806.984,912808.2,33203.258
77805.375,912678.2,33203.3
77761.76,912559.75,33203.34
77765.92,912350.8,33203.38
77753.38,912007.9,33203.418
77755.18,911676.7,33203.46
77768.25,911557.5,33203.5
77790.76,911551.9,33203.54
77832.69,911547.1,33203.58
77879.055,911500.4,33203.62
77886.38,911418.1,33203.66
77951.055,911447.75,33203.7
77991.7,911769.0,33203.74
77985.47,911717.9,33203.78
77851.28,911535.56,33203.82
77748.23,911327.4,33203.86
77681.17,910727.3,33203.9
77588.58,910117.94,33203.94
77585.055,909742.8,33203.98
77573.01,909594.9,33204.02
77567.38,909473.1,33204.06
77560.75,909399.9,33204.098
77534.49,909296.94,33204.14
77542.17,909093.9,33204.18
77540.89,908978.2,33204.22
77581.484,908970.4,33204.258
77604.33,909137.4,33204.3
77638.375,909178.44,33204.34
77683.44,909355.25,33204.38
77751.71,909424.8,33204.418
77778.84,909668.7,33204.46
77799.805,909837.9,33204.5
77733.12,909891.5,33204.54
77613.38,910059.3,33204.58
77482.836,909850.8,33204.62
77410.7,909404.94,33204.66
77357.016,909132.8,33204.7
77334.08,909164.75,33204.74
77362.35,909313.1,33204.78
77329.15,909474.44,33204.82
77330.055,909655.3,33204.86
77341.98,909846.94,33204.9
77326.08,909909.6,33204.94
77361.984,909942.8,33204.98
77357.65,909938.06,33205.02
77429.61,910168.8,33205.06
77463.56,910475.6,33205.098
77516.164,910782.25,33205.14
77561.19,911171.9,33205.18
77609.69,911478.4,33205.22
77649.266,912004.2,33205.258
77696.42,912424.5,33205.3
77613.805,912709.6,33205.34
77484.62,912634.7,33205.38
77329.35,912452.56,33205.418
77243.13,912192.3,33205.46
77183.33,911789.56,33205.5
77167.984,911580.7,33205.54
77145.57,911467.1,33205.58
77137.445,911399.8,33205.62
77117.695,911615.44,33205.66
77101.64,911903.7,33205.7
77123.63,912062.0,33205.74
77149.555,911987.9,33205.78
77170.26,911984.44,33205.82
77225.75,912089.44,33205.86
77254.125,912333.94,33205.9
77314.18,912708.94,33205.94
77363.31,912889.7,33205.98
77432.43,913139.5,33206.02
77504.75,913308.25,33206.06
77555.69,913533.7,33206.098
77564.766,913627.5,33206.14
77492.44,913451.8,33206.18
77384.12,913234.0,33206.22
77284.875,912994.6,33206.258
77229.305,912583.2,33206.3
77175.625,912216.4,33206.34
77133.72,912119.06,33206.38
77185.73,912206.25,33206.418
77176.68,912151.56,33206.46
77189.24,912238.25,33206.5
77204.18,912262.0,33206.54
77208.91,912449.75,33206.58
77268.49,912453.4,33206.62
77320.914,912496.94,33206.66
77351.58,912674.2,33206.7
77434.74,912780.3,33206.74
77474.44,912957.44,33206.78
77528.39,913243.1,33206.82
77626.984,913494.4,33206.86
77701.61,913815.0,33206.9
77767.43,914166.56,33206.94
77836.44,914480.5,33206.98
77857.586,914623.75,33207.02
77811.75,914559.75,33207.06
77717.28,914505.25,33207.098
77684.56,914381.2,33207.14
77630.65,914147.56,33207.18
77657.445,913924.2,33207.22
77684.234,913920.25,33207.258
77697.59,913982.25,33207.3
77733.055,913980.3,33207.34
77733.586,914010.0,33207.38
77779.75,914119.9,33207.418
77769.51,914187.2,33207.46
77875.555,914003.0,33207.5
77933.13,913951.44,33207.54
77976.66,913964.25,33207.58
78036.36,913964.6,33207.62
78119.484,913924.9,33207.66
78192.48,914019.3,33207.7
78276.19,914147.6,33207.74
78334.695,914152.0,33207.78
78433.93,914096.75,33207.82
78441.055,914035.25,33207.86
78520.875,913995.4,33207.9
78457.195,913856.4,33207.94
78448.29,913782.44,33207.98
78391.1,913345.6,33208.02
78323.01,912247.44,33208.06
78406.48,911670.7,33208.098
78453.08,911062.0,33208.14
78472.49,910286.25,33208.18
78472.336,909670.4,33208.22
78511.94,909240.7,33208.258
78539.18,908715.5,33208.3
78556.375,908086.5,33208.34
78582.766,907592.8,33208.38
78643.914,906420.1,33208.418
78673.36,905286.06,33208.46
78703.81,903678.2,33208.5
78725.51,902904.9,33208.54
78778.555,902239.8,33208.58
78811.38,901910.8,33208.62
78856.56,902225.2,33208.66
78902.93,902082.3,33208.7
78888.44,902043.44,33208.74
78846.75,902844.56,33208.78
78834.79,903936.0,33208.82
78808.81,904353.7,33208.86
78840.2,904965.6,33208.9
78875.914,905993.9,33208.94
78939.766,907033.4,33208.98
78988.72,907732.4,33209.02
79047.86,908432.0,33209.06
79067.445,909038.5,33209.098
79140.305,909730.2,33209.14
79181.95,910145.0,33209.18
79243.57,910405.56,33209.22
79329.484,910397.1,33209.258
79385.125,909975.7,33209.3
79443.25,909835.3,33209.34
79502.87,909970.8,33209.38
79567.25,909947.2,33209.418
79614.29,909734.9,33209.46
79690.36,909064.6,33209.5
79707.62,908618.5,33209.54
79677.06,908109.7,33209.58
79611.125,907711.56,33209.62
79580.49,906863.4,33209.66
79561.19,905628.0,33209.7
79547.94,904967.2,33209.74
79588.625,904749.44,33209.78
79603.08,904771.75,33209.82
79622.57,905129.44,33209.86
79649.5,905687.1,33209.9
79682.805,906116.8,33209.94
79726.31,907028.44,33209.98
79764.26,907797.25,33210.02
79826.3,908370.7,33210.06
79868.37,908829.4,33210.098
79898.016,909051.0,33210.14
79967.26,909395.6,33210.18
80006.71,910019.8,33210.22
80074.67,910701.75,33210.258
80139.98,911380.1,33210.3
80199.87,911968.25,33210.34
80244.38,912546.25,33210.38
80240.11,913031.4,33210.418
80170.875,913566.1,33210.46
80125.44,914019.6,33210.5
80096.37,914233.6,33210.54
80085.875,914431.6,33210.58
80072.33,914794.25,33210.62
80087.09,915310.94,33210.66
80123.734,915608.5,33210.7
80133.51,915820.94,33210.74
80137.02,915996.75,33210.78
80184.83,916136.5,33210.82
80240.04,916182.2,33210.86
80266.58,916042.94,33210.9
80309.44,916076.8,33210.938
80374.945,916153.56,33210.98
80449.58,916598.4,33211.02
80564.74,918789.9,33211.06
80653.22,919398.5,33211.098
80683.02,918706.44,33211.14
80739.32,918607.9,33211.18
80816.76,918727.44,33211.22
80838.234,918813.44,33211.258
80771.055,918939.9,33211.3
80711.28,919028.7,33211.34
80704.63,919057.8,33211.38
80672.64,918604.1,33211.418
80684.766,918272.0,33211.46
80711.68,918412.56,33211.5
80722.08,918585.0,33211.54
80741.37,918710.1,33211.58
80756.125,918821.8,33211.62
80763.016,918976.5,33211.66
80809.11,919054.3,33211.7
80856.484,919181.25,33211.74
80896.984,919396.44,33211.78
80930.24,919723.25,33211.82
80966.62,920029.5,33211.86
81022.13,920311.0,33211.9
81090.8,920607.5,33211.94
81118.945,920987.06,33211.98
81163.07,921441.9,33212.02
81246.44,921742.5,33212.06
81247.75,922081.44,33212.098
81227.984,922160.1,33212.14
81146.69,922332.7,33212.18
81076.84,922278.5,33212.22
81067.93,922109.0,33212.258
81056.17,922013.0,33212.3
81045.36,922065.44,33212.34
81059.234,922217.5,33212.38
81042.76,922354.0,33212.418
81041.07,922555.06,33212.46
81053.44,922690.25,33212.5
81077.195,922846.44,33212.54
81096.69,922984.5,33212.58
81128.62,923112.8,33212.62
81151.95,923302.5,33212.66
81198.19,923539.4,33212.7
81248.055,923764.75,33212.74
81281.39,923976.75,33212.78
81314.74,924094.0,33212.82
81402.23,924256.75,33212.86
81421.44,924364.6,33212.9
81473.75,924509.56,33212.938
81458.89,924480.75,33212.98
81402.13,924303.1,33213.02
81345.125,924204.2,33213.06
81297.58,923958.6,33213.098
81288.69,923642.94,33213.14
81274.74,923429.9,33213.18
81289.06,923460.6,33213.22
81295.38,923461.5,33213.258
81338.4,923449.94,33213.3
81309.94,923515.75,33213.34
81314.945,923495.1,33213.38
81344.875,923392.0,33213.418
81363.93,923378.75,33213.46
81389.2,923404.94,33213.5
81426.75,923476.9,33213.54
81457.336,923502.5,33213.58
81531.79,923526.8,33213.62
81574.76,923570.5,33213.66
81604.08,923529.94,33213.7
81654.56,923491.06,33213.74
81703.0,923587.6,33213.78
81719.82,923666.2,33213.82
81700.66,923494.5,33213.86
81644.82,923407.44,33213.9
81604.56,923277.75,33213.938
81597.06,923023.0,33213.98
81619.625,922820.1,33214.02
81617.625,922824.44,33214.06
81650.75,922903.6,33214.098
81677.29,922988.6,33214.14
81682.07,923172.06,33214.18
81678.83,923373.0,33214.22
81722.06,923523.9,33214.258
81740.38,923656.1,33214.3
81784.83,923831.25,33214.34
81840.42,924075.2,33214.38
81873.39,924401.3,33214.418
81903.64,924670.06,33214.46
81965.875,924956.75,33214.5
81992.055,925159.4,33214.54
82051.875,925480.0,33214.58
82120.0,925767.6,33214.62
82103.336,925955.3,33214.66
82063.95,925978.94,33214.7
82009.9,926027.06,33214.74
82005.5,925944.4,33214.78
81995.5,925803.5,33214.82
81994.24,925806.7,33214.86
82001.13,925854.25,33214.9
82014.266,926034.6,33214.938
82054.36,926163.75,33214.98
82043.76,926336.25,33215.02
82058.695,926412.3,33215.06
82103.38,926471.3,33215.098
82117.44,926465.0,33215.14
82169.945,926627.06,33215.18
82191.76,926762.2,33215.22
82243.805,926863.2,33215.258
82286.875,926918.3,33215.3
82347.09,926998.6,33215.34
82356.52,927088.7,33215.38
82414.51,927117.0,33215.418
82454.91,927232.25,33215.46
82475.52,927332.75,33215.5
82468.55,927238.1,33215.54
82419.44,927123.94,33215.58
82395.61,926889.75,33215.62
82389.94,926518.7,33215.66
82387.0,926280.6,33215.7
82407.055,926171.6,33215.74
82401.9,926217.25,33215.78
82429.37,926182.5,33215.82
82443.84,926232.1,33215.86
82459.5,926236.25,33215.9
82481.805,926246.1,33215.938
82522.164,926111.94,33215.98
82552.39,926117.9,33216.02
82574.07,926185.9,33216.06
82597.31,926270.75,33216.098
82625.95,926346.5,33216.14
82687.23,926471.0,33216.18
82700.086,926556.44,33216.22
82772.18,926614.4,33216.258
82801.016,926823.6,33216.3
82827.41,926900.06,33216.34
82792.67,926820.56,33216.38
82741.2,926794.94,33216.418
82729.68,926505.8,33216.46
82700.78,926251.9,33216.5
82723.695,926112.2,33216.54
82725.336,926191.56,33216.58
82746.33,926255.8,33216.62
82792.84,926360.06,33216.66
82791.69,926560.8,33216.7
82803.43,926631.9,33216.74
82847.234,926691.25,33216.78
82847.31,926744.3,33216.82
82877.875,927036.56,33216.86
82957.79,927359.75,33216.9
82953.76,927680.9,33216.938
83000.18,927948.2,33216.98
83055.86,928233.6,33217.02
83085.32,928436.06,33217.06
83118.63,928619.94,33217.098
83161.44,928891.44,33217.14
83155.68,929006.94,33217.18
83114.13,929100.2,33217.22
83056.69,929033.44,33217.258
83035.99,928960.94,33217.3
82982.086,928786.5,33217.34
82996.54,928717.5,33217.38
82992.664,928784.3,33217.418
82983.26,928883.2,33217.46
82994.125,929042.06,33217.5
82994.44,929116.56,33217.54
82977.945,929268.6,33217.58
83011.734,929263.06,33217.62
83011.71,929322.56,33217.66
83045.305,929445.9,33217.7
83036.82,929641.0,33217.74
83071.44,929761.56,33217.78
83122.72,929902.7,33217.82
83125.625,929994.25,33217.86
83164.31,930112.06,33217.9
83199.43,930167.25,33217.938
83210.516,930247.0,33217.98
83261.85,930330.3,33218.02
83192.08,930263.8,33218.06
83109.64,930134.56,33218.098
83035.695,929925.56,33218.14
82981.56,929587.25,33218.18
82933.7,929321.4,33218.22
82918.56,929210.44,33218.258
82894.55,929223.94,33218.3
82868.07,929189.06,33218.34
82850.86,929201.4,33218.38
82820.77,929202.4,33218.418
82822.445,929128.25,33218.46
82818.484,928988.7,33218.5
82804.875,928891.5,33218.54
82816.0,928905.06,33218.58
82824.99,928996.06,33218.62
82846.61,929023.06,33218.66
82857.1,929075.75,33218.7
82865.445,929140.75,33218.74
82875.26,929166.3,33218.78
82899.555,929220.0,33218.82
82924.17,929336.25,33218.86
82946.664,929409.94,33218.9
82865.27,929325.56,33218.938
82782.07,929199.2,33218.98
82727.17,928946.0,33219.02
82664.82,928522.3,33219.06
82606.86,928252.25,33219.098
82586.58,928199.4,33219.14
82566.055,928232.25,33219.18
82542.625,928178.1,33219.22
82531.93,928226.44,33219.258
82508.18,928227.2,33219.3
82508.37,928229.9,33219.34
82498.87,928240.5,33219.38
82498.74,928433.56,33219.418
82483.07,928597.94,33219.46
82513.81,928852.56,33219.5
82522.08,928994.5,33219.54
82558.37,929165.44,33219.58
82559.945,929259.3,33219.62
82582.07,929396.1,33219.66
82621.945,929537.44,33219.7
82622.375,929812.6,33219.74
82585.2,929912.75,33219.78
82488.44,929990.6,33219.82
82413.69,929881.2,33219.86
82323.586,929706.75,33219.9
82286.83,929572.8,33219.938
82262.38,929613.25,33219.98
82250.87,929746.5,33220.02
82224.37,929915.5,33220.06
82193.57,930076.94,33220.098
82175.19,930168.06,33220.14
82166.05,930284.75,33220.18
82189.59,930314.3,33220.22
82192.74,930447.94,33220.258
82183.44,930617.8,33220.3
82210.94,930827.7,33220.34
82213.15,930996.9,33220.38
82250.55,931171.2,33220.418
82283.87,931326.44,33220.46
82297.086,931483.56,33220.5
82345.54,931664.56,33220.54
82381.125,931831.9,33220.58
